,title,MLS ID,transaction_type,home_type,level,first day on market,last day on market,sold_price,list_price,bedrooms,bathrooms,den,sqft,exposure,parking,locker,maintanance fee,description,link,address
326,105 The Queensway Way 913 | Apartment Sold Price,W4980895,sold,Residential Apartment,8,20201106,20201230,"435,000","449,000",1,1,0,0-499,E,None,Owned,391.99,"Luxurious Lakeside Living With Amazing Views Of High Park &amp; Lake Ontario. Prime South East Sunset 1 Bdrm Unit! 492 Sqft! 9 Ft Ceilings &amp; Floor To Ceiling Windows. Open Concept Modern Kitchen W S/S Appliances &amp; Granite Counter Top. Fresh Painting! Exceptional Amenities Incl: 2 Pools, Tennis Court, 2 Gyms, Movie Theatre, Party Room, Guest Suites &amp; 24 Hrs Security Concierge. Steps To High Park Trails, 24 Hrs Transit Is At Your Door. Minutes To Highway. S/S Appliances: Fridge, Stove, Microwave, Dishwasher; Washer &amp; Dryer, All Elfs, All Window Coverings. Owned Locker!""",https://www.realmaster.com/en/toronto-on/105-the-queensway-way/913-high-park-swansea-TRBW4980895?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=11,"913 105 The Queensway Way, Toronto, Ontario, M6S 5B5"
327,4968 Yonge St 3206 | Apartment Sold Price,C4992504,sold,Residential Apartment,28,20201117,20201223,"560,000","585,000",1,1,1,600-699,E,OwnedB16,Owned,531.94,"Prestigious Ultima Towers By Menkes. Breathtaking Unobstructed Sunny East View! Gorgeous &amp; Bright 1+1 Bedroom. Functional &amp; Unique Open Concept Layout, Freshly Painted, Large Den W/Closet (Can Be Used As 2nd Br). Modern Custom Kitchen W/ Beautiful Kitchen Countertop; Upgraded Hardwood Floor Through Out, Upgraded Closet Doors. World Class Amenities Include: Indoor Pool, Sauna, Virtual Golf, Guest Suites &amp; More. Direct Access To Subway &amp; Yonge Sheppard Center. Existing Fridge, Stove, Dishwasher, Washer &amp; Dryer, Microwave. All Existing Electric Light Fixtures. All Existing Window Coverings. One Parking &amp; One Locker Included. Follow Covid-19 Process &amp; Complete Health Disclosures Before Showings.""",https://www.realmaster.com/en/toronto-on/4968-yonge-st/3206-lansing-westgate-TRBC4992504?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=11,"3206 4968 Yonge St, Toronto, Ontario, M2N7G9"
328,3840 Bathurst St 204 | Apartment Sold Price,C4987151,sold,Residential Apartment,2,20201112,20201229,"550,000","565,000",2,2,0,800-899,Nw,Owned,Owned,658,"Absolutely Stunning Executive Corner Suite With Split Bedroom Layout. Fully Renovated With 2 New Bath, Gleaming New Floors, Granite Counter Tops And Stainless Steel Appliances, Fresh Pain. Floor To Ceiling Windows With A Beautiful Wrap Around Balcony And Custom Window Coverings. Ttc At Your Front Door. Steps To Shopping, Local Restaurants And Coffee Shops. Plenty Of Natural Light Facing Nw. Stainless Steel Appliances, 1 Parking, 1 Large Locker, All Elfs, All Cali Shutters &amp; Window Coverings, Professionally Installed Closet Organizers, Electric Bbq On The Balcony, All Included""",https://www.realmaster.com/en/toronto-on/3840-bathurst-st/204-clanton-park-TRBC4987151?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=11,"204 3840 Bathurst St, Toronto, Ontario, M3H6C6"
329,679 Broadview Ave | House Sold Price,E4989980,sold,Residential House,,20201114,20201221,"1,250,000","1,288,000",5,3,1,,E,,,,"Great Options In Riverdale! Huge 5 Bedroom Home, Move In Ready For Large / Multigenerational Family Or Slice &amp; Dice Into Multiple Rental Units. This Location Is A Winner! Walk Score Of 91. Ridiculously Short Stroll To Riverdale Park &amp; Broadview Station, Minutes To Downtown, Updated Kitchen &amp; Bathrooms, Top-Rated Frankland School Catchment. Lovingly Maintained By Current Family For Almost Four Decades. S/S Fridge, Stove, Hood Vent, Washer &amp; Dryer, All Electric Light Fixtures, Gas Burner &amp; Equipment, Steps To Amazing Restaurants. This Property Is Ideal For End Users With Large Families Or Investors Looking To Create 3 Or 4 Rental Units.""",https://www.realmaster.com/en/toronto-on/679-broadview-ave/north-riverdale-TRBE4989980?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=11,"679 Broadview Ave, Toronto, Ontario, M4K 2P4"
330,369 Walmer Rd | House Sold Price,C4923919,sold,Residential House,,20200922,20201221,"3,700,888","3,800,000",7,4,0,,W,,,,"Beautiful Ravine Lot In The Sought After Casa Loma Area! Steps To Forest Hill Village And Transit (St Clair West Subway &amp; St Clair Streetcar). Private Drive With Two Garage + One Outdoor Spot. Fabulous Large, Private Lot Backs Onto The Ravine Park. On A Quiet Dead End Street. Close To Ucc &amp; Bss And In The Hillcrest School District. Property Sold As Is.""",https://www.realmaster.com/en/toronto-on/369-walmer-rd/casa-loma-TRBC4923919?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=12,"369 Walmer Rd, Toronto, Ontario, M5R2Y3"
331,15 Viking Ln 403 | Apartment Sold Price,W4982363,sold,Residential Apartment,4,20201107,20201222,"525,000","529,500",1,1,1,600-699,W,Owned46,None,433.91,"Welcome To Tridel Built Parc Nuvo And Your New Home! Located Steps To The Kipling Subway/Go Train And Future Transit Hub. Minutes To Major Highways, This Spotless 1 Bedroom + Spacious Den Offers An Open Concept Kitchen &amp; Living Area, Large Functional Balcony With Western View, A Deeded Parking Space, Laminate Flooring, Breakfast Bar, Stainless Steel Kitchen Appliances, 1st Class Building Amenities And Abundant Visitor Parking. Just Move In And Enjoy! All Elfs, All Window Coverings, (Stainless Steel Fridge, Stove, Bi/Dw, Microwave Oven), Full Size Stacked Clothes Washer And Clothes Dryer""",https://www.realmaster.com/en/toronto-on/15-viking-ln/403-islington-city-centre-west-TRBW4982363?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=12,"403 15 Viking Ln, Toronto, Ontario, M9B0A4"
332,100 Mornelle Crt 2028 | Townhouse Sold Price,E5066252,sold,Residential Townhouse,2,20201216,20201229,"433,500","429,800",2,2,1,1200-1399,N,Owned,None,649.2,"Bright &amp; Spacious 2+1 Bedroom Home In A Prime Location That Has Seen Significant Increase In Value Over The Years Just Minutes Away From Hwy 401, Uoft, Centennial College, Panam Sports Centre &amp; Much More. Building Facilities Include Pool, Exercise Rm, Sauna &amp; Meeting Room. Renovated Head To Toe With Brand New Flooring (2020) Painting (2020) New Light Fixtures (2020) New Washrooms (2019) New Windows (2020) Brand New Kitchen (2020) Brand New Fridge, Stove &amp; Hood Range Just Installed This Week!""",https://www.realmaster.com/en/toronto-on/100-mornelle-crt/2028-morningside-TRBE5066252?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=12,"2028 100 Mornelle Crt, Toronto, Ontario, M1E4X2"
333,135 Village Green Sq 2726 | Apartment Sold Price,E4977642,sold,Residential Apartment,27,20201029,20201221,"456,000","459,000",1,1,0,500-599,E,OwnedA168None,Owned,330.73,"Tridel's Luxury Metrogate Condo Solaris 2! Well Kept Low Maintenance Fee! Gorgeous One Bedroom Unit On High Floor! Fabulous Location! Very Bright Unobstructed East View! Functional Floor Plan! Open Concept! Cozy, Yet Bright And Spacious! Tridel Built! Granite Countertop, Pantry. Awesome Amenities: Gym, Sauna, Theatre, Rooftop Terrace, Billiards, Party Room, 24/7 Concierge &amp; More. Mins To Kennedy Commons, Scarborough Town Centre, Ttc, Go Station, Shops, 401. All Existing: Elfs, Window Coverings, S/S Fridge, Stove, Washer, Dryer, Dishwasher, B/I Microwave, 1 Parking (A168) &amp; 1 Locker (A211). No Pets &amp; No Smokers.""",https://www.realmaster.com/en/toronto-on/135-village-green-sq/2726-agincourt-south-malvern-west-TRBE4977642?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=12,"2726 135 Village Green Sq, Toronto, Ontario, M1S 0G4"
334,185 Roehampton Ave 1710 | Apartment Sold Price,C5068508,sold,Residential Apartment,17,20201219,20201229,"550,000","519,000",1,1,0,500-599,Se,None,None,378,"Location! Location! Location! Luxurious  Open Concept Suite With A Functional Layout I Gorgeous Floor To Ceiling Windows With Unobstructed North Views Of The City I Bright + Spacious Open Concept Living And Dining Room Walks Out To Large 119 Sq. Ft Balcony I Just Steps To All Of What Yonge + Eglinton Has To Offer; Shops, Retail, Dining, Ttc, Schools, Gyms And More! Built-In Fridge, Cook-Top, Oven, Dishwasher. Washer/Dryer, B/I Exhaust Hood, Roller Shades On All Windows.""",https://www.realmaster.com/en/toronto-on/185-roehampton-ave/1710-mount-pleasant-east-TRBC5068508?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=12,"1710 185 Roehampton Ave, Toronto, Ontario, M4P1R4"
335,209 Fort York Blvd 1268 | Apartment Sold Price,C5060529,sold,Residential Apartment,12,20201208,20201219,"680,000","698,000",2,2,0,800-899,E,Owned138,Owned,633,"Wonderfully Laid Out 2 Bed 2 Full Bath Situated In The Middle Of It All! Bathurst/Liberty Village, King &amp; Queen West, The Waterfront! You Have It All At Your Fingertips! Fresh Paint Throughout, Granite Countertops, Clear View Of The Lake. Open Concept, Kitchen/Living Space For Entertaining. Large Master Suite With 5 Piece Ensuite And Huge Walk-In Closet. Breakfast Island With Tons Of Counter Space And Storage. Stainless Steel Appliances And Tile Backsplash. Amazing Super Wide Parking Spot Next To Elevators. Storage Locker. Brand New Building Hallways/Lobby Renos. S/S Fridge, Oven, Microwave Range Hood, Dishwasher. Stacked Washer/Dryer. 2 Google Smart Lights! All Elfs, Window Coverings.""",https://www.realmaster.com/en/toronto-on/209-fort-york-blvd/1268-niagara-TRBC5060529?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=12,"1268 209 Fort York Blvd, Toronto, Ontario, M5V4A1"
336,200 Humbercrest Blvd | House Sold Price,W5064487,sold,Residential House,,20201214,20201221,"1,620,000","1,599,000",3,2,0,,W,,,,"Beautifully Renovated Detached Home On A Stunning Ravine Lot. A Short Stroll To The Baby Point Club, Humber River Trail, And Close To All The Amenities Of Bloor West Village &amp; The Junction. Mahogany Hardwood Flooring. Heated Floors In Bathrooms &amp; Basement. Living Room Gas Fireplace, Crown Mouldings, Pot Lights &amp; Built-In Shelving. Dining Room W/ French Doors Opening Onto Rear Deck. Backyard W/ Stone Patio, Cedar Shed, And Gorgeous West-Facing Ravine Views! Gourmet Kitchen W/ Seamless Granite Countertops &amp; Backsplash, Large Centre Island W/ Breakfast Bar, Stainless Steel Appliances. Master Bedroom W/ Custom Built-In Closets. Spa-Like Bathrooms. Underpinned Basement W/ High Ceilings. Parking.""",https://www.realmaster.com/en/toronto-on/200-humbercrest-blvd/lambton-baby-point-TRBW5064487?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=12,"200 Humbercrest Blvd, Toronto, Ontario, M6S4L3"
337,23 Glenbrook Ave | House Sold Price,W4950815,sold,Residential House,,20201013,20201219,"2,089,000","2,089,000",5,4,2,,S,,,,"Stunning Custom Immaculate &amp; Updated 5 Bedroom Home, Set On A Huge 57 X 133 Ft Lot, Grand Entrance With Soaring 9 Ft Ceiling &amp; Spacious Principal Rooms/ Over 4000 Sq Ft Of Living Space Above Grade Level/ Gourmet Family Size Eat-In Kitchen With W/O To Oversized Deck. Master Bedroom Boasts W/I Closet And Spa Like Ensuite Bath/ Beautifu Main Floor Office/Study W B/I Shelves/ Totally Separate Finished Basement In-Law Suite/ Apartment. Move In Today Welcome Home! 2 Fridges, Stove/Oven, Dishwasher, Washer &amp; Dryer, Microwave/ Window Coverings &amp; Electrical Light Fixtures. Central Vac &amp; Equipment/ Alarm System.""",https://www.realmaster.com/en/toronto-on/23-glenbrook-ave/yorkdale-glen-park-TRBW4950815?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=12,"23 Glenbrook Ave, Toronto, Ontario, M6B2L7"
338,62 Valhalla Blvd | House Sold Price,E5065481,sold,Residential House,,20201215,20201228,"699,900","699,900",1,2,1,,W,,,,"Immaculate Starter Or Retirement Home South Of Kingston Rd &amp; Steps To The Bluffs* Great Condo Alternative Originally A 2 Bedroom On Main Floor (Easily Converted Back)* Updated Kitchen With Walk To Rear Sun Deck* High &amp; Bright Finished Basement With 3 Pc Bath* Updated Mechanics &amp; In Move In Condition* Great Birch Cliff Village Location!!* Lowest Priced Home In The Area** Steps To Good Schools, Ttc, Shopping, Library, Community Centre &amp; 15 Minutes To Downtown!! Fridge, Stove, Washer, Dryer, Electric Light Fixtures, Window Coverings &amp; Shutters* Hot Water Tank Is A Rental*""",https://www.realmaster.com/en/toronto-on/62-valhalla-blvd/birchcliffe-cliffside-TRBE5065481?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=12,"62 Valhalla Blvd, Toronto, Ontario, M1N3B3"
339,501 Huntingwood Dr | House Sold Price,E4987175,sold,Residential House,,20201112,20201223,"1,300,000","1,368,000",4,3,1,2000-2500,S,,,,"Fully Rnvtd Home In Prestigious Bridlewood Area! Brand New Hrdwood Floors, Appliances, Vanities, Counters, Potlights &amp; More Throughout. Spacious Living/Dining W/O To Large Deck &amp; Backyard. Dbl Car Garage Onto Side St Bridlewood Blvd (Not On Huntingwood)W/Covered Walkway To Front Door. 1Blk Walk To Bridlewood Park, Warden Plaza, 2 Ttc Bus Routes. Short Drive To Hwy  401/404. Well-Rated School Zone West Of Warden (Bridlewood Jr Ps) Brand New S/S Appliances(Stove, Rangehood, Dishwasher, Counterdepth Fridge). New Large Washer, Dryer. Rented Hwt. Buyers/Buyer's Agents To Verify All Measurements, Taxes. Seller/La Makes No Representations Or Warranties.""",https://www.realmaster.com/en/toronto-on/501-huntingwood-dr/tam-oshanter-sullivan-TRBE4987175?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=12,"501 Huntingwood Dr, Toronto, Ontario, M1W1G6"
340,533 Richmond St 605 | Apartment Sold Price,C5065729,sold,Residential Apartment,A,20201214,20201218,"750,000","799,000",2,1,0,800-899,Se,Owned9,Owned,839.37,"Rarely Available,Cool,Private Boutique Building Designed By Core Architects,The Five Nine! This Trendy, Upgraded 2 Bedroom Loft Features New Hardwood Floors, Floor To Ceiling Windows, Open Concept Layout, 9' Exposed Concrete Ceilings, King-Sized Master, Large Closets, Granite Counter Tops, Gas Range Stove And Gas Hookup On Spacious L-Shaped Terrace.Gas Included In The Maintenance Fees!Steps To Loblaws/Winners/Joe Fresh/Lcbo,Best Nightlife,Shops And Restaurant Queen/King West At Your Doorstep, Walk To Loblaws, Trinity Bellwoods Incl:Ss Fridge, Gas Stove, Dishwasher &amp; Microwave,Washer/Dryer,Blinds,All Elf's,Natural Gas Bbq,Built-In Stereo System &amp; 2 T.Vs, 1 Parking &amp; 1 Locker.""",https://www.realmaster.com/en/toronto-on/533-richmond-st/605-waterfront-communities-c1-TRBC5065729?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=12,"605 533 Richmond St, Toronto, Ontario, M5V3Y1"
341,5 Everson Dr 906 | Townhouse Sold Price,C5057686,sold,Residential Townhouse,1,20201205,20201229,"515,000","529,000",1,1,1,800-899,N,OwnedA87,None,632,"Pristine Newly Renovated 2 Level Unit With Parking. New Floors, New Carpeting, New Kitchen Cupboard, New Stainless Steel Appliances. Freshly Painted. This Bright Clean Unit Is Turnkey And Ready To Go Without Any Further Expenditure. A Spacious One Bedroom With A Den That Is Located In A Prime North York/Willowdale Neighbourhood. Close To Parks, Restaurants And Shopping, Steps To Subway, Easy Access To 401. Stainless Steel Appliances Which Include Fridge, Stove, Built-In Dishwasher And Microwave Range Hood. Washer And Dryer, All Window Coverings, And Electric Light Fixtures. Buyer To Assume Furnace Contract $130 Per Month.""",https://www.realmaster.com/en/toronto-on/5-everson-dr/906-willowdale-east-TRBC5057686?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=12,"906 5 Everson Dr, Toronto, Ontario, M2N7C3"
342,100 Lotherton Ptwy 1114 | Apartment Sold Price,W5058361,sold,Residential Apartment,11,20201203,20201230,"340,000","355,000",3,1,0,900-999,E,Exclusive1114,None,837.43,"Beautifully Renovated Condo In Great Location! Upgraded White Modern Kitchen W/Quartz Countertop And Backsplash. Laminated Floors, Ensuite Laundry And Spacious Living Room. Close To Yorkdale Shopping Centre, Move-In Ready, Steps To Ttc, Schools And Parks Fridge, S/S Microwave, Dishwasher, Stove, Washer &amp; Dryer.""",https://www.realmaster.com/en/toronto-on/100-lotherton-ptwy/1114-yorkdale-glen-park-TRBW5058361?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=12,"1114 100 Lotherton Ptwy, Toronto, Ontario, M6B2G8"
343,68 Grangeway Ave 208 | Apartment Sold Price,E4984963,sold,Residential Apartment,2,20201110,20201230,"522,500","529,900",2,2,1,800-899,E,Owned28,Owned,720.21,"Welcome To This Recently Renovated Move In Ready Bright &amp; Spacious Condo With 2 Beds + Solarium, 2 Baths &amp; 843 Sqft Of Living Space. Large Master Bedroom With 4 Piece Ensuite, Open Concept Kitchen W/ Newly Installed Granite Counters &amp; S/S Appliances. Multiple Amenities Include 24 Hour Concierge, Party &amp; Meeting Room, Media Room, Game Room, Guest Suites, Visitor Parking, Gym, Indoor Pool, Whirlpool &amp; Sauna. Steps To Ttc, Go, Grocers, Bank &amp; More! Freshly Painted &amp; Newly Installed Laminated Floors + Baseboards. Newly Installed Granite Countertops In Kitchen &amp; Bathrooms(2020) Hood Fan (2020),S/S Stove(2020),S/S Fridge,S/S D/W,Stacked W/D(2019),All Led Elf's(2020),Blinds&amp;Curtains(2020)""",https://www.realmaster.com/en/toronto-on/68-grangeway-ave/208-woburn-TRBE4984963?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=12,"208 68 Grangeway Ave, Toronto, Ontario, M1H0A1"
344,57 St Joseph St 606 | Apartment Sold Price,C4933628,sold,Residential Apartment,6,20200929,20201230,"556,000","566,000",1,1,0,0-499,E,None,None,302.78,"Priced To Sell! Best Deal Ever In Building! Don't Miss This One! Premium 1-Bdrm Unit With 98 Walking Score! Steps To Uoft, Subway, Yorkville, Bay Street Corridor. Premium Layout With Full Kitchen &amp; Island. 9Ft Ceilings. Floor To Ceiling Windows. Ensuite Laundry. Premium Terrace Overlooking Bay St. Loads Of Amenities - Gym, Rooftop Lounge, Yoga Studio, Outdoor Infinity Pool, 24-Hour Concierge, Visitor Parking. Available Options: Free Furniture S/S Fridge, S/S Stove, S/S Dishwasher, S/S Over-The-Range Fan, S/S &amp; Built-In Microwave. Ensuite Washer &amp; Dryer, All Electric Light Fixtures, All Window Coverings.""",https://www.realmaster.com/en/toronto-on/57-st-joseph-st/606-bay-street-corridor-TRBC4933628?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=12,"606 57 St Joseph St, Toronto, Ontario, M5S0C5"
345,335 Chester Le Blvd | House Sold Price,E5069013,sold,Residential House,,20201221,20201229,"1,020,000","898,000",3,3,2,1500-2000,S,,,,"Potential Income Property Or Live In W/Parents Has The Perfect In-Law Suite At Ground Level, Comp. Renovated $150K Spent Top To Bottom, Extreme High Double Doors Entrance, Iron Wrought Staircase, Extra Large Windows W/Lots Of Natural Light, Hardwood Fl &amp; Pot Lights Througout., Crown Moulding &amp; California Shutters, Updated Kitchen, Great Sizes Beds &amp; 3 - 4Pcs Baths, Convenience Location To Schools, Shops, Public Transit, Seneca College, 401/404 &amp; Much More... 2 X Fridges, 2 X Stoves, B/I Dishwashers, 2 X Exhaust Fan Hoods, Washer &amp; Dryer. All Elf &amp; All Cal. Shutters. Garage Door Opener &amp; 2 Remotes, Seller Will Install Closet In 2nd Bed, See Attached Feature Sheet For More Upgraded.""",https://www.realmaster.com/en/toronto-on/335-chester-le-blvd/lamoreaux-TRBE5069013?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=12,"335 Chester Le Blvd, Toronto, Ontario, M1W2K8"
346,270 Redpath Ave | Townhouse Sold Price,C5062020,sold,Residential Townhouse,,20201210,20201229,"1,350,000","1,399,000",3,2,0,,W,,,,"Fabulous Freehold Townhome In The Vibrant Yonge/Eglinton Neighbourhood. Featuring A Modern Eat-In Kitchen, Open Concept Living/Dining Area Plus Walk-Out To A Large Patio W/Gas Bbq. The 2nd Level Offers 2 Bedrooms (One Currently Used As Family Room) While A 3rd Level Features A Master Retreat, With His/Hers Closets &amp; Large Ensuite Bath. Rare 2 Car Parking W/Built-In Garage. Steps To Shops, Restaurants, Subway And Future Lrt. Eglinton Jr. Ps/North Toronto Ci. Fridge, Stove, D/W, B/I Microwave, Washer &amp; Dryer, All Window Coverings, All Elfs, All Bathroom Mirrors, All Tv Brackets, Furnace, Hwt, For Full Inclusions/Exclusions See Schedule B.""",https://www.realmaster.com/en/toronto-on/270-redpath-ave/mount-pleasant-west-TRBC5062020?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=12,"270 Redpath Ave, Toronto, Ontario, M4P3H6"
347,105 The Queensway 2014 | Apartment Sold Price,W5001204,sold,Residential Apartment,19,20201126,20201222,"599,800","599,800",1,1,1,700-799,Se,Owned19,Owned,600.11,"Waterfront Living At Luxurious Nxt. Enjoy Sipping On A Glass Of Chardonnay As You Take In The Views Of Lake Ontario And High Park From The Oversized Balcony In A Fully Renovated Condo . Most Sought After 1+1 Layout. Recent Renovations Include: New Chef's Galley Kitchen, Stone Counters, Swiss Laminate Flooring, Custom Built-In's, Designer Lighting, 9' Ceilings, Floor To Ceiling Windows. Den Could Be Used As Bedroom. Includes Parking And Locker! See Full Tour. With A Glittering Outdoor Pool And Patio, Outdoor Tennis Courts, Guest Suites, And Concierge Service, Nxt Living Adds A Resort Flair To The Everyday. Walk, Jog, Bike And Live An Active Lifestyle. Fenced Dog Walking Area. Onsite Daycare.""",https://www.realmaster.com/en/toronto-on/105-the-queensway/2014-high-park-swansea-TRBW5001204?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=12,"2014 105 The Queensway, Toronto, Ontario, M6S5B5"
348,1 Rowntree Rd 214 | Apartment Sold Price,W4995693,sold,Residential Apartment,2,20201119,20201218,"473,000","469,900",2,2,0,1200-1399,W,Owned53,Exclusive,762.27,"Welcome To Suite 214 At 1 Rowntree Rd. Located In The Quiet, Family Oriented, Gated Community Of Platinum On The Humber. This 1254Sf Suite Offers Spacious Principle Rooms. A Master Bedroom Complete With Walk-In Closet And Ensuite Bath. A Galley Kitchen With Breakfast Area And A Huge West Facing Terrace On A Low Floor. This Wonderful Community Is Located Within Walking Distance To Schools, Parks, Shopping And Public Transit! All Existing Appliances Including Fridge, Stove, Dishwasher, Washer And Dryer. All Existing Electric Light Fixtures. All Existing Window Coverings. Exclusive Use Locker And One Owned Parking Space.""",https://www.realmaster.com/en/toronto-on/1-rowntree-rd/214-mount-olive-silverstone-jamestown-TRBW4995693?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=12,"214 1 Rowntree Rd, Toronto, Ontario, M9V5G7"
349,15 Legion Rd 1905 | Apartment Sold Price,W4928394,sold,Residential Apartment,18,20200925,20201218,"495,000","549,900",1,1,1,600-699,Ne,Owned68,Owned,562.68,"Step Into This Uniquely Laid Out One Bedroom Plus Den! Once You Check Out The View Through The Floor To Ceiling Windows, You Won't Want To Pass Up This Condo.  This Unit Offers Tranquility Through The Amenities Of A Pool, Hot Tub, Sauna, Gym, Movie Theatre, And A Bbq Terrace.  Enjoy A Stroll Across The Street Through Humber Bay Shores, Or A Bite To Eat At A Lakeside Restaurant.  This Area Has Plenty To Offer Currently And In The Development To Come! Stainless Steel Appliances: Fridge, Stove, B/I Dishwasher, B/I Microwave, Washer/Dryer, All Elf's (Excluding: Den And Living Room), All Window Coverings.""",https://www.realmaster.com/en/toronto-on/15-legion-rd/1905-mimico-TRBW4928394?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=12,"1905 15 Legion Rd, Toronto, Ontario, M8V0A9"
350,11753 Sheppard Ave E 209 | Apartment Sold Price,E5063377,sold,Residential Apartment,2,20201211,20201222,"479,000","479,000",2,2,1,1000-1199,W,Exclusive18,None,729.72,"Well Maintained Platinum Rouge Condo Awaits You! This Beautiful And Bright Large Open Concept Unit Boasts New Hardwood Floors, Renovated Bathrooms, Granite Countertops In Kitchen And Too Many Amenities To Mention! This Unit Is Wheelchair Accessible With Larger Doorways And Walk-In Stone Shower With Seating In Master Bedroom. Great Location Close To Ttc And Go Train, Grocery, Shops, And Highway. *This Property Is Virtually Staged. Elfs, Window Coverings, Fridge, Stove, Dishwasher, Microwave, Washer/Dryer""",https://www.realmaster.com/en/toronto-on/11753-sheppard-ave-e/209-rouge-e11-TRBE5063377?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=12,"209 11753 Sheppard Ave E, Toronto, Ontario, M1B5M3"
351,38 Monte Kwinter Crt W 1411 | Apartment Sold Price,C5071094,sold,Residential Apartment,14,20201226,20201229,"480,000","489,900",2,1,0,500-599,W,Owned,Owned,465,"Band New 2Bed Unit Penthouse At The Rocket Condo!!! Stylish Open Concept Layout,  9' Flat Smooth Ceilings, Upgrade Bathroom,  Modern Finishes, Designer Eat-In Kitchen W/Quarts Counters &amp; Ensuite Laundry. Amenities: 1Year Rogers Internet Incl, Daycare Onsite, Fitness, Boardrm, Party &amp; Amity Rms,  W/Outdoor Bbq &amp; Lounge, Wilson Subway At Your Doorsteps, Mins To Yorkdale Mall, Easy Access To York U, Union Station &amp; Major Hwys. Stainless Steel Appliances: Fridge, Stove, Dishwasher &amp; Microwave. In-Suite Washer And Dryer""",https://www.realmaster.com/en/toronto-on/38-monte-kwinter-crt-w/1411-clanton-park-TRBC5071094?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=12,"1411 38 Monte Kwinter Crt W, Toronto, Ontario, M3M1C9"
352,65 Scadding Ave N 417 | Apartment Sold Price,C4995887,sold,Residential Apartment,4,20201120,20201229,"650,000","699,900",2,1,1,800-899,N,None,Exclusive,643,"Elegant City Living Tucked Into The Quiet Esplanade. Prime Location Between St. Lawrence Market And The Distillery. Allow The Floor-To-Ceiling Windows To Enlighten Your Completely Revitalized 867Sqft 2Bdrm+Office. Chic Kitchen W/Large Center Island. Convenient Bicycle Storage, Work From Home Or Walk To The Office. Steps To Everything; Grocery, Shops, Ttc, Multiple Parks (Dog Park Blocks Away), No Limitations. It's Time To Call St. Lawrence On The Park Home. Indoor Pool, Exercise Room, Rooftop Terrace, 24Hr Security/Concierge, Safe, Great Management, Pet Friendly .Included S/S Stove,S/S S/S Fridge,S/S Dishwasher,Washer/Dryer,Fireplace. Maintenance Fee $643 Month W/ Locker.Rental Prk Available""",https://www.realmaster.com/en/toronto-on/65-scadding-ave-n/417-waterfront-communities-c8-TRBC4995887?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=12,"417 65 Scadding Ave N, Toronto, Ontario, M5A4L1"
353,1 Market St 1404 | Apartment Sold Price,C4989006,sold,Residential Apartment,15,20201113,20201230,"925,000","939,900",2,2,0,700-799,Nw,Exclusive13,Owned,493.84,"Panoramic Nw City Views From Designer Upgraded 2 Bed, 2 Bath Market Wharf Corner Suite. Floor To 9Ft Ceiling Windows, Custom Closets, Tile &amp; Wood Floors, Gourmet Kitchen, Bbq &amp; Gas On Huge Wrap Around Balcony. Rare Extra Large Heated Private Storage Room 19.2'X9.2' Adjacent To Parking, Incl. 24 Amp.Service - 1 Of Only 4 In The Building. Gym On 6th Flr, Concierge Security. Walk Out To St. Lawrence Market, Minutes To Gardner Expressway, Distillery &amp; Waterfront S/S Appliances, Fr, St, Dw, Mw, Plus Stacked Washer Dryer, Custom Curtains &amp; Sheers, Custom Closets, Doors, Laminate Wood Floors, Smart Thermostats, Dual Climate Control Via 2 Hvac Units (Main &amp; Master), Lrg Soaker Tub In 2nd Bath""",https://www.realmaster.com/en/toronto-on/1-market-st/1404-waterfront-communities-c8-TRBC4989006?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=12,"1404 1 Market St, Toronto, Ontario, M5E0A2"
