,title,MLS ID,transaction_type,home_type,level,first day on market,last day on market,sold_price,list_price,bedrooms,bathrooms,den,sqft,exposure,parking,locker,maintanance fee,description,link,address
952,1 Valhalla Inn Rd 310 | Apartment Sold Price,W5072204,sold,Residential Apartment,3,20201230,20210117,"501,000","515,900",1,1,1,700-799,N,Owned19,None,537,"Amazing Location! Absolutely Stunning, Sun-Filled 1 Bedroom Plus Den In Central Etobicoke With Private &amp; Peaceful View On Lush Greenery. Open Concept Living/Dining. Large Den That Can Be Used As 2nd Bdrm. Large Modern Kitchen W/Granite Counters, S/S Appliances And Lg Pantry. Convenient Parking Located On Same Lvl As Unit. No Need To Take The Elevator!!! Walking Distance To Loblaws, Direct Access To Hwy 427, Shuttle To Kipling Station, Parks, Restos &amp; Sherway. Stainless Steel (Fridge, Stove, Built-In Dishwasher, Built-In Microwave With Range Hood). Stack Type Washer/Dryer. All Electric Light Fixtures.""",https://www.realmaster.com/en/toronto-on/1-valhalla-inn-rd/310-islington-city-centre-west-TRBW5072204?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=62,"310 1 Valhalla Inn Rd, Toronto, Ontario, M9B1S9"
953,155 Legion Rd N 911 | Apartment Sold Price,W4965603,sold,Residential Apartment,9,20201022,20210119,"555,000","569,999",1,2,1,700-799,W,Owned,Owned,663.14,"Stunning 2-Storey Loft In Mystic Pointe! Freshly Painted With 18' Floor To Ceiling Windows. Open Concept Kitchen And Living Room With A Walk-Out To Large Balcony. Great Location With 24/7 Concierge, Indoor Pool, Exercise Room, Sauna, Party Room, Visitor Parking. Fridge, Stove, Washer/Dryer, Dishwasher, All Window Coverings, All Light Fixtures.""",https://www.realmaster.com/en/toronto-on/155-legion-rd-n/911-mimico-TRBW4965603?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=62,"911 155 Legion Rd N, Toronto, Ontario, M8Y0A7"
954,15 Lower Jarvis St 814 | Apartment Sold Price,C5089198,sold,Residential Apartment,8,20210120,20210129,"520,000","529,900",1,1,0,0-499,N,None,Owned,250.49,"Welcome To Daniel's Lighthouse! This Brand New, Never Lived In . Super Cute Condo With Very Low Maintenance Fee , One Bedroom One Washroom Unit Features A Functional Open Concept Layout, 9 Ft Ceiling, Down Town Clear View Balcony. A Modern Kitchen With Built In Miele Appliances &amp; Breakfast Bar. Steps To The Waterfront, Sugar Beach, St Lawrence Market Restaurant, Union Station &amp; More. Built In Kitchen, Fridge, Dishwasher, Oven, Microwave, En-Suite Washer And Dryer, Hardwood Throughout, One Locker Is Included. Basketball &amp; Tennis Court, Pool W/Cabanas, Art Room, Gym &amp; More!""",https://www.realmaster.com/en/toronto-on/15-lower-jarvis-st/814-waterfront-communities-c8-TRBC5089198?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=62,"814 15 Lower Jarvis St, Toronto, Ontario, M5E1R7"
955,70 Roehampton Ave 1315 | Apartment Sold Price,C4984959,sold,Residential Apartment,13,20201110,20210129,"1,090,000","1,089,900",2,2,1,1000-1199,S,Owned27,Owned,705.29,"Fabulous 2 Bed, 2 Bath &amp; Den Suite In The 'The Republic 2' Tridel Building In The Heart Of Mount Pleasant. Spacious Sunfilled Corner Unit With Almost 1200 Sq Ft, 9' Ceilings &amp; Walkout To Xlarge Balcony With Spectacular Views. Bright Open Concept, Hardwood Floors, Floor/Ceiling Windows &amp; Freshly Painted Neutral Decor. Amenities Include Indoor Pool, 24 Hr Concierge, Party Room, Fitness Centre &amp; More. 1 Owned Underground Parking Space &amp; Locker. View The 3D Tour Inclusions: Fridge, Stove, Built-In Dishwasher, Built-In Microwave, Washer &amp; Dryer, All Electric Light Fixtures And All Window Coverings""",https://www.realmaster.com/en/toronto-on/70-roehampton-ave/1315-mount-pleasant-west-TRBC4984959?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=62,"1315 70 Roehampton Ave, Toronto, Ontario, M4P1R2"
956,16 Packard Blvd | House Sold Price,E5090340,sold,Residential House,,20210121,20210128,"1,044,000","799,888",3,2,0,,W,,,,"***Fantastic Opportunity To Renovate To Your Dreams***This Well Loved Family Home Has Been Wonderfully Maintained And Needs Your Vision.Featuring Hardwood Under Broadloom In The Living/Dining And Bedrooms,Pantry,3 Bedrooms,And A Separate Side Entrance To The Basement Which Can Easily Turned Into A Family Suite.Well Cared For Lawn And A Great Sized Lot.A Close Walk To Local Schools,Ttc,Scarborough General Hospital,Parks,Shopping And So Much More.Visit Today! Includes:Fridge, Stove, Hoodfan, Dishwasher, Washer, Electrical Light Fixtures, Window Coverings, Stone Fireplace, Furnace,  Humidifier, Garage Door Opener. House And All Fixtures/Chattels Are As Is/Where Is. Rental: Hwt""",https://www.realmaster.com/en/toronto-on/16-packard-blvd/bendale-TRBE5090340?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=62,"16 Packard Blvd, Toronto, Ontario, M1P4K1"
957,284 Mill Rd D4 | Apartment Sold Price,W5062748,sold,Residential Apartment,5,20201210,20210129,"607,500","629,900",3,3,0,1400-1599,Sw,Exclusive39,Ensuite,1430.08,"Rarely Available 3 Bedroom Suite With A Golf Course View. Large Living Room Walk Out To Balcony. Spectacular View Of Markland Golf Course. Separate Dining Room, Parking Close To Entrance. Spacious Upper Level, 3 Bedrooms, 4Pc Ensuite. Unparalleled Building Amenities, Resort Style Living, Steps To School, Close To Shopping And Transportation. Easy Access To Highway, One Bus To Subway. All Existing Electrical Light Fixtures (Excluding Dining Room Chandelier). Fridge, Stove, Washer, Dryer. B/I Dishwasher, Microwave Electric Fireplace, Tandem Parking.""",https://www.realmaster.com/en/toronto-on/284-mill-rd/d4-markland-wood-TRBW5062748?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=62,"D4 284 Mill Rd, Toronto, Ontario, M9C4W6"
958,255 Bamburgh Cir 2305 | Apartment Sold Price,E5089219,sold,Residential Apartment,22,20210119,20210129,"515,000","529,990",2,2,1,1400-1599,W,Owned144AOwned144A,Ensuite,961.21,"Luxury Skypark By Tridel, High Level, Family Room To Be Used As A Second Bedroom, 2-Car Parking Space (Tandem) **Sell As Is** Purchaser To Verify All Room Dimensions. Stove, Fridge Washer Dryer, Built-In Dishwasher, All Elfs, All Window Coverings.""",https://www.realmaster.com/en/toronto-on/255-bamburgh-cir/2305-steeles-TRBE5089219?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=62,"2305 255 Bamburgh Cir, Toronto, Ontario, M1W3T6"
959,4101 Sheppard Ave E 2208 | Apartment Sold Price,E5077844,sold,Residential Apartment,21,20210107,20210129,"548,000","549,900",4,2,0,1200-1399,Sw,Exclusive57,None,731.85,"Rarely Offered 4 Bedroom 2 Full Bath Penthouse Unit, South-West Facing With Panoramic View, Very Well Maintained With Lots Of Upgrades: Laminate Floor Throughout, Freshly Painted, Brand-New Modern Glass Closet Doors In Brs, New Faucet In Kitchen And Bathroom, New Curtain, Newly Installed Ceramic Tiles In Both Bathroom. Located In The Center Of Future Agincourt Redevelopment Zone, Cross The Go Train Station, Surrounded By Amenities, Walk To Agincourt Ci 1329Sft, High Ceiling, All Existing Window Coverings, All Existing Elfs', Fridge, Stove, Rang-Hood, Fireplace (As Is)""",https://www.realmaster.com/en/toronto-on/4101-sheppard-ave-e/2208-agincourt-south-malvern-west-TRBE5077844?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=62,"2208 4101 Sheppard Ave E, Toronto, Ontario, M1S3H3"
960,100 Western Battery Rd 1602 | Apartment Sold Price,C5109190,sold,Residential Apartment,15,20210209,20210209,"595,000","588,000",1,1,1,600-699,Se,None6,Owned,494.47,"This Lovely Corner 1+1 Bdrm Unit Boasts An Open Concept Kitchen With Granite Counters And Large Pantry, Floor To Ceiling Windows With Southern And Eastern Exposures, Huge South Facing Balcony With Lake Views. One Of The Largest And Most Sought After 1+1 Layouts In This Award Winning Building. Fantastic Amenities Incl Indoor Pool, Business Centre, Multiple Gyms, Guest Suites, Theatre, Bbq Area,Party Rooms Great Functional Layout With Ample Room For Entertaining And Home Office.Fridge, Stove, B/Idish, Microwave/Hood, Washer/Dryer,Custom Roll Down Blinds, All Elf's,1 Locker. *Note* Some Photos Virtually Staged.Click On Multimedia For 3D Tour.""",https://www.realmaster.com/en/toronto-on/100-western-battery-rd/1602-niagara-TRBC5109190?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=14,"1602 100 Western Battery Rd, Toronto, Ontario, M6K3S2"
961,18 Yorkville Ave 2102 | Apartment Sold Price,C5099640,sold,Residential Apartment,21,20210201,20210209,"1,220,000","1,275,000",2,2,0,700-799,Se,Owned,Owned,679,"One Of A Kind Unit In The Heart Of Yorkville. This Gorgeous 2Bed, 2Bath South East Corner Unit Boast Floor To Ceiling Windows And Unobstructed Views. Best Floor Plan In The Building, $$$ Spent On Renovations And Custom Upgrades, Tons Of Storage, Not An Inch Of Wasted Space.New Kitchen With Quartz Countertops And Professional Ss Appliances, New Bathrooms With Custom Glass, Custom Closet Organizers, Roller Shades And Black Out Drapes, Wainscoting Through Out. Includes Parking And Locker, Ss Fridge, Ss Stove, Ss Microwave, Ss Dishwasher, Lg Washer/Dryer, Elf's, See Attached Upgrades And Features List For More Upgrades!!24 Hr Concierge, Rooftop Garden, Party Room With Terrace, Gym, Billiards Room""",https://www.realmaster.com/en/toronto-on/18-yorkville-ave/2102-annex-TRBC5099640?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=14,"2102 18 Yorkville Ave, Toronto, Ontario, M4W3Y8"
962,22 Olive Ave 2210 | Apartment Sold Price,C5093242,sold,Residential Apartment,19,20210123,20210210,"513,000","521,000",1,1,0,500-599,S,Owned,Owned,418.31,"Location!!! Bright Specious Apt Exposure To South With A Beautiful View. Walk Across The Street To Finch Station, Nearby Parks, Restaurants, Grocery. Large Open Balcony. The Monthly Maintenance Covers Almost Everything. Existing: Fridge, Stove, B/I Dishwasher, Washer &amp; Dryer, Window Coverings, All Elf's. 1 Parking And 1 Locker Included. Hydro And Heat Are Included In The Condo Fees. Please Adhere To Covid-19 Policy.""",https://www.realmaster.com/en/toronto-on/22-olive-ave/2210-willowdale-east-TRBC5093242?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=14,"2210 22 Olive Ave, Toronto, Ontario, M2N 7G6"
963,1415 Lawrence Ave W 405 | Apartment Sold Price,W5099555,sold,Residential Apartment,4,20210201,20210207,"457,900","459,900",2,1,0,700-799,S,Exclusive#30,Exclusive,573.14,"This Lovely, Well Kept, Two-Bedroom Condo Unit Features Two Bedrooms And One 4-Piece Bathroom.  It Comes Complete With Laminate Floors Throughout, Stainless Steel Appliances, One Surface Parking, Ensuite Laundry And Locker.  Public Transportation, Shopping, Library, Community Centre And Restaurants Are All Close. Shows 10++ Stainless Steel (Fridge, Stove, Hood Range (New) &amp; Dishwasher); Clothes Washer And Dryer; Curtains And Electrical Light Fixtures.""",https://www.realmaster.com/en/toronto-on/1415-lawrence-ave-w/405-brookhaven-amesbury-TRBW5099555?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=14,"405 1415 Lawrence Ave W, Toronto, Ontario, M6L1A9"
964,3037 Finch Ave W 1037 | Townhouse Sold Price,W5099243,sold,Residential Townhouse,1,20210131,20210202,"617,000","599,900",3,2,0,1200-1399,W,OwnedC23,Owned,434.78,"Welcome To This Immaculate And Well Maintained Property In The Family Oriented Neighborhood Of Harmony Village. Totally Renovated From Top To Bottom With New Floors, New Appliances, Recently Done Kitchen With Quartz Countertop &amp; Quartz Backsplash, Oak Hardwood Stairs Recently Done And New Vanities. Very Spacious With No Carpet. Excellent Location Close To 24 Hrs Ttc, Humber River &amp; Park, Community Centre, Schools, Finchdale Plaza And Easy Access To Highways. Stainless Steel Fridge, Ss Stove, Rangehood, Dishwasher, Washer And Dryer, All Elfs, All Window Coverings, Central Ac And Water Softener.""",https://www.realmaster.com/en/toronto-on/3037-finch-ave-w/1037-humber-summit-TRBW5099243?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=14,"1037 3037 Finch Ave W, Toronto, Ontario, M9M0A4"
965,93 Glengowan Rd | House Sold Price,C5100931,sold,Residential House,,20210201,20210208,"4,250,000","4,595,000",5,5,0,3500-5000,S,,,,"Sensational Family Home On Demand Street In Prime Lawrence Park! Bright Spacious Principal Rooms, Large Renovated Kitchen W/ Centre Island, Family Room W/ Walk-Out To Beautiful Patio &amp; Salt Water Pool! All Bathrooms Renovated With High Materials. Large Sun-Drenched Bedrooms &amp; Traditional 2nd Flr Library! Bonus 3rd Floor, Including A Full Bath &amp; Renovated Lower Level. Ample Storage &amp; Parking. Fabulous 60 X 137 Ft Lot-Close To Schools, Transit, And Sunnybrook! Many Recent Upgrades, New Baths, Flooring, Freshly Painted, Windows, Appliance, Roof And Salt Water Pool. See Feature Sheet For A List Up Updated And Inclusions. One Of A Kind Transitional Home On A Spectacular Lot.""",https://www.realmaster.com/en/toronto-on/93-glengowan-rd/lawrence-park-south-TRBC5100931?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=14,"93 Glengowan Rd, Toronto, Ontario, M4N1G5"
966,37 Twelfth St | House Sold Price,W5106198,sold,Residential House,,20210205,20210209,"2,350,000","2,398,000",4,5,0,,E,,,,"Modern Meets Luxury. This Stunning Custom Home Features Beautiful Finishes, And High-End Detail Throughout Its Modern Design. Inside Are Four Spacious Bedrooms And Five Bathrooms With The Highest Quality Fixtures. The Main Floor Includes Grand Entertaining Space With High Ceilings, Gorgeous Engineered Hardwood Floors Throughout, And A Large Gourmet Kitchen With High End Appliances Package For Entertaining. Premium Appliances, Wet Bar In Basement Integrated Speakers And Security Camera. Upgraded Plumbing And Light Fixtures. Engineered Wood In All Floors And Imported Porcelain. Backyard Oasis With Inground Pool Large Lot. Review Feat. Sheet.""",https://www.realmaster.com/en/toronto-on/37-twelfth-st/new-toronto-TRBW5106198?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=14,"37 Twelfth St, Toronto, Ontario, M8V3G8"
967,160 Lindylou Rd | House Sold Price,W5108795,sold,Residential House,,20210208,20210208,"775,000","785,000",3,2,0,,S,,,,"Excellent Opportunity For First Time Home Buyer/ Investors. Bright 7 Spacious 3 Bedroom, Open Concept With Separate Entrance Kitchen And Large Rec Room, Big Basement, Roof Shingles (2008), Hardwood Floor, Color (2017). Great Neighborhood Near Park Trail Along The Humber Close To Amenities, Schools, Plaza And Has Easy Access To Ttc And Hwys. 2 Fridge, 2 Stove, B/I Dishwasher, Washer, Dryer, Ceiling Fan. All Electrical Light Fixture, All Window Coverings.""",https://www.realmaster.com/en/toronto-on/160-lindylou-rd/humbermede-TRBW5108795?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=14,"160 Lindylou Rd, Toronto, Ontario, M9M2B7"
968,33 Broomfield Dr | House Sold Price,E5104141,sold,Residential House,,20210204,20210209,"1,065,000","849,000",3,3,2,,N,,,,"Huge Over 1300 Sqf Semi Raised Bungalow W/ Fin Walk-Out Bsmt Apt! New Kit W/ Modern High Gloss Cabinet, Stone Countertop &amp; Matching Backsplash &amp; All S/S Appl, 2 Brand New Full Baths &amp; Master 3 Pc Ensuite W/ Glass Dr Stand Shower, Great Income Potential For Refinished 2 Br Bsmt Apt W/ Legal Permitted Entrance Walk Up To Backyard, Newer Front Dr/Window/California Shutter/Ac, New Furnace. Expanded Drive &amp; Concrete Walkway/Patio. Step To Ttc, Grocery, Plaza, 401. All Elfs, Ceiling Fans, New Pot Lights, Existing Blinds &amp; Custom California Shutter, Main S/S Appls: 3-Dr Fridge, Stove, Range Hood &amp; B/I Dishwasher,  Washer, Dryer, Bsmt Fridge, S/S Stove, Range Hood, Gdo &amp; Remote, Furnace &amp; Cac, Hwt (R).""",https://www.realmaster.com/en/toronto-on/33-broomfield-dr/agincourt-north-TRBE5104141?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=14,"33 Broomfield Dr, Toronto, Ontario, M1S2W3"
969,54 Glen Echo Rd | House Sold Price,C4946184,sold,Residential House,,20201008,20210120,"2,970,000","2,975,000",3,4,1,,N,,,,"Welcome Home To One Of Toronto's Most Prestigious Neighborhoods - Teddington Park. Unparalleled Design And Craftsmanship. Over 3100 Sf Of Lux Liv Space. The Utmost In High End Fin W/ Opportunity To Customize. Transitional Flair At Its Finest. Chef Inspired Kitchen W/ Center Island. O/Cmain Flr Ideal For Entertaining. Multi Fps. Master Bedroom Boasts 5Pc Ensuite &amp; Sprawling H+H Walk-In Closets. Walk Up L/L W/ Guest Rm, Wet Bar And Rec Room. Steps To Renowned Schools, Shops On Yonge, Parks, Ttc &amp; Rosedale Golf Course. Home Under Construction, To Be Completed Early 2021.""",https://www.realmaster.com/en/toronto-on/54-glen-echo-rd/lawrence-park-north-TRBC4946184?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=14,"54 Glen Echo Rd, Toronto, Ontario, M4N2E3"
970,32 Leslie St | House Sold Price,E5104116,sold,Residential House,,20210204,20210210,"975,888","899,000",3,3,1,,W,,,,"Wonderful Opportunity To Own This Beautiful 2 Storey Semi-Detached Home In The Highly Sought After Leslieville With A Private Backyard And Parking! 3 Bdrms On 2nd Floor And Nice Finished Basement With The 4th Bedroom And Separate Entrance. Contemporary Kitchen, Hardwood Floors Throughout The House And Modern Finished Inside. Steps To Supermarket, Streetcar, Schools, The Beach, Bike Paths, Restaurants &amp; Queen St. Roof/2017, Air Conditioner/2017, Waterpf/2017. Existing Fridge, Stove, Washer/Dryer, Dishwasher, All Existing Electrical Light Fixtures, All Existing Window Coverings. The Wall In The Dinning Room Is Removable. The Seller Purchased Extra Space At The Back, Enlarge The Property Line.""",https://www.realmaster.com/en/toronto-on/32-leslie-st/south-riverdale-TRBE5104116?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=14,"32 Leslie St, Toronto, Ontario, M4M3C4"
971,178 Barrington Ave | House Sold Price,E5101120,sold,Residential House,,20210202,20210209,"765,000","649,000",3,1,0,700-1100,W,,,,"An Opportunity To Live In The Danforth East Neighbourhood, Close To Main Subway St. &amp; The Danforth Go. Minutes To Groceries And Shopping On Danforth Ave. Lovely 26 X 146 Ft Lot, 3 Bdrm Home. An Opportunity To Renovate Or Build New. Future Development In The Area. Home Has Been In The Same Family For Over 60 Years! Incl. Existing Electric Stove, Refrigerator, All Light Fixtures, All Window Treatments. Updated Oil Tank (2016) - All Chattels &amp; Fixtures As Is""",https://www.realmaster.com/en/toronto-on/178-barrington-ave/crescent-town-TRBE5101120?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=14,"178 Barrington Ave, Toronto, Ontario, M4C 4Z2"
972,40 Oxenden Cres | House Sold Price,W5103199,sold,Residential House,,20210203,20210209,"1,160,000","998,000",3,3,1,,E,,,,"Much Loved Well-Cared For 3 Bedroom, 3 Bath Bungalow Located In A Desirable Pocket Of Central Etobicoke.45' X 122' Lot W/ Long Wide Drive &amp; Single Car Attach Garage W/Mezzanine Storage. Fully Fenced Backyard Features A Bbq Gas Hook-Up &amp; Accent Lighting Pole. Ideally Located Close To Numerous Parks &amp; Walking Trails &amp; 10 Minutes To Pearson Airport. The Main Floor Holds 3 Good-Sized Bedrooms W/Hardwood Flrs, Eat-In Kitchen &amp; Spacious L-Shaped Living/Dining Area Sep Side Entr To Fin Lower Level W/4th &amp; 5th Br (Or Office/Exercise), A Massive Rec Rm W/Wood-Burning Fire Pl, Laundry &amp; Storage.  *2 Three Piece Baths*. Wonderfully High Bment Ceilings.Incl S/S Fridge (2020),Stove (2021) Washer/Dryer,Shed""",https://www.realmaster.com/en/toronto-on/40-oxenden-cres/eringate-centennial-west-deane-TRBW5103199?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=14,"40 Oxenden Cres, Toronto, Ontario, M9C4H4"
973,235 Deloraine Ave | House Sold Price,C5096161,sold,Residential House,,20210127,20210209,"2,965,000","2,998,800",4,5,1,,S,,,,"High-Quality Smart Custom Built Home, Luxurious Interior Design With Modern Kitchen &amp; Huge Island,11 Ft Ceiling Main Fl, Floor To Ceiling Windows, 6 Skylights, Heated Floors In Bsmt&amp; Master En-Suite, Touchpad Steam Shower, 3 Gas Fireplaces (Peninsula In Family Rm), Modern Glass Railings, Huge Bsmnt W/O To Pool Size Backyard (150' Dept) And Two Level Decks, Modern Facade, Colour Matched With Interior Design, Smart Lighting, Internal Internet &amp; Tv Wiring. Top Of The Line Smart Thermadore Kitchen Appliances, Laundry In 2nd Fl &amp; Basement (Full Size), Smart Lighting &amp; Security System, Modern Window Shades, 14 B/I Speakers, Glass Showers With Body Jets, Glass 11 Ft Wall Mounted Wine Cel.""",https://www.realmaster.com/en/toronto-on/235-deloraine-ave/lawrence-park-north-TRBC5096161?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=14,"235 Deloraine Ave, Toronto, Ontario, M5M2B2"
974,118 Combermere Dr | House Sold Price,C5108391,sold,Residential House,,20210208,20210209,"1,056,000","849,000",3,3,1,,N,,,,"Beautiful Home With Pie-Shape Lot In Highly Desired Nbhd, Cul-De-Sac. Superb Location, 2Min To 401/404//Ttc, 8Min To Subway, Close To All Amenities, School, Park, Shopping Mall, Restr, And Everything. Spacious Living/Dining Area W/O To Private Bkyd. New Engineered Hdwd Floor(2021) On Main/2nd, Bkyd Interlock(2020),Roof(2018),Upstairs Btr(2018), Huge Shed, Even More, A Separate B/M Apmt Can Potentially Bring You $$$$ Cash Revenue Every Month. Don't Miss It! All Elfs, All Window Coverings,2 Fridges,2 Stoves, Washer&amp;Dryer, Dishwasher, Microwave, Softened Water Equipment, Central A/C, Furnace""",https://www.realmaster.com/en/toronto-on/118-combermere-dr/parkwoods-donalda-TRBC5108391?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=14,"118 Combermere Dr, Toronto, Ontario, M3A 2W8"
975,9 Springdale Blvd | House Sold Price,E5100880,sold,Residential House,,20210201,20210209,"1,310,500","899,000",3,1,0,,S,,,,"Welcome To 9 Springdale - A Wonderful Family Home On A Friendly And Quiet Street. This 3 Bedroom Semi Offers Original Character Finishes - Stained Glass Windows, Vintage Doors, Hardware, Trim And Hardwood Flooring Throughout. Updated Bathroom. Brand New Wiring (2020). Unfinished Basement With Separate Entrance. Mutual Drive With Garage. With So Much Potential, This Is The Perfect Opportunity To Make All Your Design Dreams Come True. Incl: Fridge, Stove (As Is), All Electrical Light Fixtures, All Window Blinds And Curtain Rods. Excl: All Drapery. Short Walk To The Danforth, Greenwood Subway Station, Shopping, Parks, Schools, Restaurants. Minutes To The Dvp.""",https://www.realmaster.com/en/toronto-on/9-springdale-blvd/danforth-village-east-york-TRBE5100880?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=14,"9 Springdale Blvd, Toronto, Ontario, M4J1W4"
976,89 Woodlot Cres | House Sold Price,W5106970,sold,Residential House,,20210205,20210209,"1,362,500","1,349,900",4,4,3,2500-3000,W,,,,"Spacious, Well Kept &amp; Well Maintained Home By The Original Owners. Parquet Floors Throughout With No Carpet. Spacious Bedrooms  With 2 Bedrooms Bsmt Apt And Large Rec Room Used By The Owners. Property Backing On To Finch-Humberline Sports Fields &amp; Humber Trail. Over 2700 Square Feet Located In The Best Location Of North Etobicoke. Steps To 24 Hrs Ttc Service And Close To Humber College &amp; Community Pool, Plaza, Schools, Hospital &amp; Mins To Hywy 427 And Airport. 2 Fridges, 2 Stoves, Washer And Dryer, Central Ac, Central Vacuum, All Window Coverings And All Elfs.""",https://www.realmaster.com/en/toronto-on/89-woodlot-cres/west-humber-clairville-TRBW5106970?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=14,"89 Woodlot Cres, Toronto, Ontario, M9W6T3"
977,20 Shore Breeze Dr 301 | Apartment Sold Price,W5055024,sold,Residential Apartment,4,20201202,20210209,"615,000","629,000",2,2,0,700-799,Sw,Owned,Owned,573,"Practical Living At Its Best.Excellent Opportunity To Buy A 2 Br, 2 Wr Unit Only For $864 Per Sqft Where You Can Walk 2 Min To Get To The Lake. No View But Close To Everything That Matters For Practical Life.Floor Plan With Spacious Living And Dining, 787 Sq Ft Of Functional Space With 9Ft Ceiling, 1 Parking, 1 Locker. The Community Features Pool, Games Room, Gym, Yoga &amp; Pilates Studio, Dining Room, Garden And Party Room. 3 Minute Walk To Grocery, Drug Store, Banks, Restaurants And Future Walmart Location; Steps To Marina, Parks, Waterfront Trails And Minutes To Downtown.All Elf, Stainless Steel Fridge Stove, Microwave, Stacked Washer &amp; Dryer.""",https://www.realmaster.com/en/toronto-on/20-shore-breeze-dr/301-mimico-TRBW5055024?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=14,"301 20 Shore Breeze Dr, Toronto, Ontario, M8V 0C7"
978,25 Lower Simcoe St 1003 | Apartment Sold Price,C5056105,sold,Residential Apartment,9,20201203,20210209,"552,000","560,000",1,1,0,500-599,E,None,None,418.6,"Luxury Open Concept Upgraded One Bedroom Unit. Bright &amp; Spacious Functional Layout W/ Balcony. Laminate Flooring Thru-Out &amp; Kitchen W/Granite Counter Top. Linen Closet In The Bathroom. 24 Hr Concierge. Visitor Parking. Direct Access To Underground Path And Steps To Union Station, Up Express, Lake And Amenities. Stainless Steel Appliances (Fridge, Stove, Built-In Dishwasher, Microwave), Stacked Washer &amp; Dryer. Includes: All Existing Stainless Steel Appliances, Stacked Washer And Dryer. All Existing Light Fixtures, Please Follow Covid-19 Protocol.""",https://www.realmaster.com/en/toronto-on/25-lower-simcoe-st/1003-waterfront-communities-c1-TRBC5056105?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=14,"1003 25 Lower Simcoe St, Toronto, Ontario, M5J3A1"
979,20 Minowan Miikan Ln 215 | Apartment Sold Price,C5107903,sold,Residential Apartment,2,20210208,20210209,"702,000","707,700",2,2,0,700-799,E,Owned,Owned,560.76,"Welcome To The Carnaby! One Of The Best Layouts In The Building With Fantastic High-End Upgrades And Built-In Storage Solutions! Expansive Terrace Space With Custom Floating Deck And Gas Line, Bbq Included! Open Concept Living &amp; Dining Featuring Custom Island, Built-In Bar And Cabinetry And Media Centre. Convenient Split Bedroom Layout With Tons Of Storage. King-Sized Master Featuring Ensuite Bath. 2nd Bed With Walk-In Closet. Parking &amp; 3 Lockers Included! Existing Built-In Appliances: Fridge, Cooktop, Stove, Microwave Range Hood. Bbq, Kitchen Island, Custom Built-Ins. Electric Light Fixtures And Window Coverings. 1 Storage Locker + 2 Bike Lockers. New Floors! *First 5 Photos Virtually Staged""",https://www.realmaster.com/en/toronto-on/20-minowan-miikan-ln/215-little-portugal-TRBC5107903?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=14,"215 20 Minowan Miikan Ln, Toronto, Ontario, M6J0E5"
980,55 Scollard St 803 | Apartment Sold Price,C5093737,sold,Residential Apartment,8,20210125,20210210,"1,480,000","1,550,000",1,2,0,1000-1199,Ne,Owned73,Owned,1682.44,"Exceptionally Large One Bedroom In The Incomparable Four Seasons. Beautifully Finished With Hardwood Floors Throughout, 10 Ft Ceiling Heights, And Flooded With Light From Floor To Ceiling Windows. Walk Out From The Spacious Living Room Or Grand Sized Master Bedroom To A 20 Ft Balcony. Custom Kitchen With Marble Countertops And Top Of The Line Built In Appliances. Two Decadent Spa Like Marble Baths, And Fabulous Closet Space. Parking And Locker Included. The Best Of Amenities Including Valet Parking, Full Concierge Services. Membership To The Exclusive Health Club. Perfect Yorkville Living .""",https://www.realmaster.com/en/toronto-on/55-scollard-st/803-annex-TRBC5093737?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=14,"803 55 Scollard St, Toronto, Ontario, M5R0A1"
