,title,MLS ID,transaction_type,home_type,level,first day on market,last day on market,sold_price,list_price,bedrooms,bathrooms,den,sqft,exposure,parking,locker,maintanance fee,description,link,address
3924,365 Beech Ave 309 | Apartment For Sale,E5088420,for sale,Residential Apartment,3,20210119,,,"789,000",2,1,0,800-899,N,Owned,Owned,555,"New Condo Ready To Move In Now., Bright Kitchen With Double Sinks , Island, Stainless Steel Appliances,  Custom Lighting With Walk Out To Covered Balcony,   Custom Made Blinds In Livng Room And Dining Room, Gas Firelplace, Parking And Locker Owned, Membership At The Ymca,""",https://www.realmaster.com/en/toronto-on/365-beech-ave/309-the-beaches-TRBE5088420?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=89,"309 365 Beech Ave, Toronto, Ontario, M4E3J4"
3925,65 Scadding Ave 708 | Apartment For Sale,C5090038,for sale,Residential Apartment,7,20210120,,,"744,000",2,2,0,1000-1199,S,OwnedC 54,Exclusive,810.05,"Peaceful Lake Views In The Heart Of Downtown!!! Fantastic Value In One Of The Best Walkable Waterfront Neighborhoods!!!! Steps To St. Lawrence Market Or Distillery District, Parks, Harbor Front, Financial District!!! Renovated Kitchen** Lot Of Storage Space *** Sun-Filled Open Concept Living-Dining Area For Easy Entertainment*** 1 Parking , 1 Locker, Fridge, Stove, Dishwasher, Stacked W/D, Engineered Floor Throughout""",https://www.realmaster.com/en/toronto-on/65-scadding-ave/708-waterfront-communities-c8-TRBC5090038?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=89,"708 65 Scadding Ave, Toronto, Ontario, M5A 4L1"
3926,65 St Mary St 4408 | Apartment For Sale,C5090016,for sale,Residential Apartment,44,20210119,,,"559,000",0,1,0,0-499,E,None,None,211.85,"U-Condominiums Adjacent To U Of T St. Michael's Camus. 10 Ft Ceiling Furnished Studio W/ Bed, Table/Desk And Walk-Out To Large Balcony With Fabulous East View. Fully Upgraded Throughout With Gourmet Kitchen And Hardwood Floors. European Appliances Include Built-In Fridge, Micro, Range, Ceramic Cook Top, Dishwasher, Washer/Dryer. Steps To Bay And Bloor Luxury Shops, Fabulous Restaurants, Malls, Art Galleries, And More. 24 Hr. Concierge And 5 Star Amenities- 4500 Sf. Atop Of The Building With Panoramic Views Of The City Incl. Gym, Party Room, Media Room Etc. Lot Of Visitor Parking Spaces.""",https://www.realmaster.com/en/toronto-on/65-st-mary-st/4408-bay-street-corridor-TRBC5090016?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=89,"4408 65 St Mary St, Toronto, Ontario, M5S0A6"
3927,31 Marlbank Rd | House For Sale,E5105375,for sale,Residential House,,20210205,,,"899,900",4,3,0,,E,,,,"**Must See**This 50-Ft Lot Backsplit Sweet Home Just Renovated From Top To Bottom With Luxury Design!!!  Generous Main Floor Living Space W/Cathedral Ceilings &amp; Huge Picture Window. Incredible Lower-Level Studio With 7'3 Ceilings. Private &amp; Quiet Backyard W/Lush Lawn Backing Onto Schoolyard. Walk To Lynngate Park &amp; Scarden Park . Close To All Amenities.**Dont Missed This One!!** All Elfs, All Window Coverings, Fotile Range Hood, S/S Stove, S/S Fridge, Garage Remote And Keys.""",https://www.realmaster.com/en/toronto-on/31-marlbank-rd/tam-oshanter-sullivan-TRBE5105375?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=34,"31 Marlbank Rd, Toronto, Ontario, M1T1Y6"
3928,283 Adelaide Street West 02 | Condo Apt For Sale,,for sale,Residential Condo Apt,,20210123,,,"1,339,000",3,2,1,1100-1500,SW,,,,"超值楼花转让，著名开发商Pinnacle International在市中心科技区地址283 Adelaide St W建造The PJ condo，40层以上接近顶层西南朝向室内面积1370平尺的3室2卫1书房1厅1储藏间。书房尺寸可做第四卧室，更高租金。户型方正布局合理无浪费空间，包全屋窗帘，预计明年春季入住。周围现房单价均价1200，这套单元仅叫价133.9万，抛去楼层和储藏间，单价仅900多。还等什么？快！快！""",https://www.realmaster.com/en/toronto-on/283-adelaide-street-west/02-RM1-37095?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=34,"02 283 Adelaide Street West, Toronto, Ontario, M5V 2E2"
3929,252 Newton Dr | House For Sale,C5101835,for sale,Residential House,,20210202,,,"3,280,000",4,7,2,3500-5000,N,,,,"One-Of-A-Kind Brand Custom Built Nested In The Heart Of North York! Beautiful Lay Out,Expertly Crafted&amp;Lavishly Spent! 5900 Sqft Of Luxury Living, Chef Inspired Kitchen W/Top Of Line Appliances+Gas Cooktop+Island With Breakfast Area, Timeless &amp; Elegant Natural Stone Ext. Extensive Millwork T/O. Marble Flrs. Full Panelled Wall,Layerd Moulding.Priv. Mbdr Boasts Lux 6Pc Ens &amp; Walk-In.4 Large Ensuit At 2nd Level. Walk-Up L/L, Wet Bar W/ Wine Rm. S/S Appliances, Pantry W/Stove, Cameras, Coffered Ceiling, 2 Gas Fireplaces, 2 Skylights, Garage To The Main Floor, Lights Fixture, High Ceiling At Main And Second Floor.""",https://www.realmaster.com/en/toronto-on/252-newton-dr/newtonbrook-east-TRBC5101835?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=34,"252 Newton Dr, Toronto, Ontario, M2M2P4"
3930,55 Ann O'reilly Road | Condo Apt For Sale,,for sale,Residential Condo Apt,20,20210125,,,"689,000",2,2,1,700-799,NE,,,458,"暗盘代售，Tridel打造，55 Ann O’reilly高级公寓，高层2+1户型，方正宽敞维护佳，视野开阔，大Oversized车位，可并排停两辆车！实价$689,900🔥🔥视频云看房+户型图Available。WX:Deven-chen""",https://www.realmaster.com/en/toronto-on/55-ann-oreilly-road/RM1-37157?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=34,"55 Ann O'reilly Road, Toronto, Ontario, M2J 5B5"
3931,5 Northtown Way | Condo Apt For Sale,,for sale,Residential Condo Apt,3,20210116,,,"679,900",2,2,0,800-899,W,,,598,"Great Investment Property!!!! Luxury Tridel Condo with Functional Lay Out: 2 Bedrooms, 2 Bathrooms, *2 PARKING side by side &amp;1 locker*   Address: #305 - 5 Northtown Way, North York. Direct Access To 24 Hrs Metro, Retail Stores, Tons of Restaurants, Café and restaurants on Street Level, Short walking distance To Finch Subway, Viva, Go Bus, Parks, Community Centre.  Great Recreational Facilities: Tennis Courts, Virtual Golf, Ping Pong, Billiard, Game Room, Gym, Indoor Poor, Library, Party Room, Guest Room, Rooftop Garden, Sauna, Jogging Track and BBQ Area. LOW Maintenance Includes ALL Utilities: Heat, Hydro, CAC, Water. Lots of Visitor Parking.  Property is vacant, welcome to book showings anytime.  Please contact Anzi 647 505 5591 for more info. Thank you for your interest.  ***投资物业的首选*** - 豪华Tridel公寓：2卧室，2浴室，2个并排停车位!!!! 和1个储物室。公寓直通24小时营业超市，零售店，众多餐厅，街边咖啡馆，短途步行路程到地铁站， 巴士站，公园，社区中心。公寓设有 大型娱乐设施：网球场，虚拟高尔夫，乒乓球，台球，游戏室，健身房，室内游泳池，图书馆，宴会厅，宾客室，屋顶花园，桑拿浴室，慢跑跑道和烧烤区。 低管理费(管理费包括冷暖气和水电!!!!!!) 大量访客停车场。 单位空置， 欢迎随时看房。""",https://www.realmaster.com/en/toronto-on/5-northtown-way/RM1-36880?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=34,"5 Northtown Way, Toronto, Ontario, M2N7A1"
3932,30 Shore Breeze Dr 1915 | Apartment For Sale,W5103105,for sale,Residential Apartment,20,20210203,,,"572,500",1,1,0,0-499,E,Owned222,Owned,418.99,"Eau Du Soleil Sky Tower 1 Bedroom + Tech Den Unit. Bright Open Concept Unit With Ceiling Windows Which Allow For Views Of Lake Ontario &amp; Cn Tower. Modern Finishes Include Upgraded Kitchen With Granite Counter, Ss Appliances &amp; Two Sliding Glass Doors To The Oversized Balcony. Luxury Style Amenities Include Games Room, In-Door Saltwater Pool, Lounge, Gym, Yoga/Pilates Studio, Party Room, Rooftop Patio With Cabanas &amp; Bbqs! Includes 1 Parking Spot &amp; Locker. Fridge, Stove, Dishwasher, Clothes Washer, Clothes Dryer, All Existing Window Coverings, All Existing Bathroom Mirrors, All Existing Lighting Fixtures.""",https://www.realmaster.com/en/toronto-on/30-shore-breeze-dr/1915-mimico-TRBW5103105?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=34,"1915 30 Shore Breeze Dr, Toronto, Ontario, M8V 0J1"
3933,5 Rowntree Rd 1412 | Apartment For Sale,W5103006,for sale,Residential Apartment,13,20210203,,,"579,000",2,2,0,1000-1199,W,Exclusive138Exclusive105,Ensuite,796.9,"Ravine &amp; River View. Bright Open Concept Spacious 1,190 Square Feet. 2 Bed 2 Full Washrooms, Laminate Floor, No Carpets. Master Br With 5 Pc Ensuite, W/O To Balcony, Washroom With Granite Counter-Top. Close To Hwy, Hospital, York University, Humber College, Plazas, Community Centre, School &amp; Bus Stop. Building With Many Facilities Including Pool, Whirlpool, Squash Racquet, Tennis, Party &amp; Conference Room. Two Parking. All Upgraded Light Fixtures, All Window Coverings, Fridge, Stove, Built In Dishwasher, Washer, Dryer.""",https://www.realmaster.com/en/toronto-on/5-rowntree-rd/1412-mount-olive-silverstone-jamestown-TRBW5103006?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=34,"1412 5 Rowntree Rd, Toronto, Ontario, M9V5G9"
3934,3400 Lake Shore Blvd W 203 | Apartment For Sale,W5102931,for sale,Residential Apartment,2,20210203,,,"584,900",1,2,0,800-899,S,Owned,None,458.7,"All Glory Comes From Daring To Begin.Why Not Start Here? Just Pack Your Bags &amp; Just Move In. This Sun Drenched 2 Storey Loft Offers The Space You Need. Open Concept Main Living/Dining Area Is An Entertainer's Dream.Chef's Kitchen W Granite Counters &amp; Lots Of Natural Light. Spacious Private Terrace To Enjoy Summer Bbq With Friends. Also No Elevators! Family Friendly Waterfront Community Only Steps To All Area Conveniences Such As Transit, Shops, Eateries, Parks, Schools &amp; Much More! If You Need A Break Just Take A Stroll Down To The Water &amp; Relax. 1 Parking Incl.""",https://www.realmaster.com/en/toronto-on/3400-lake-shore-blvd-w/203-long-branch-TRBW5102931?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=34,"203 3400 Lake Shore Blvd W, Toronto, Ontario, M8W4Z9"
3935,551 The West Mall 311 | Apartment For Sale,W5102841,for sale,Residential Apartment,3,20210203,,,"477,000",3,2,0,1200-1399,Se,Exclusive437,Ensuite,916.44,"Rarely Offered. Bright Spacious 3 Br Corner Unit With Lots Of Windows &amp; Light. Large Living &amp; Dining Rm Open Up To A Large Terrace! 3 Large Size Br. Ensuite Laundry &amp; Storage. 2 Pc In Master Br. One Bus To The Subway, Stop &amp; Pick Up Right At Property Entrance. Walk To Schools &amp; Centennial Park. Easy Access To Hwy 427, 401 &amp; Qew. 10 Mins To Airport. 24 Hrs Security. Building Recently Upgraded Hallways, Lobby &amp; Elevators!! All Inclusive Maintenance Fee Inc Cable. Light Fixtures, Blinds, Fridge Stove. Washer And Dryer As Is. This Building Has A Backup Generator So In Case The Power Goes Out The Elevators Will Continue To Work.""",https://www.realmaster.com/en/toronto-on/551-the-west-mall/311-etobicoke-west-mall-TRBW5102841?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=34,"311 551 The West Mall, Toronto, Ontario, M9C1G7"
3936,85 Emmett Ave 709 | Apartment For Sale,W5102324,for sale,Residential Apartment,7,20210202,,,"489,900",2,2,1,1200-1399,S,Exclusive29,Ensuite+Exclusive,778.59,"Fabulous 2 + Den Condo With A South Facing Large Balcony Overlooking The Park. Large Pantry And In-Suite Storage. Eat-In Kitchen. Parquet Flooring Thru-Out, Spacious Floor Plan, Great Facilities In The Building Including A Laundry Room On The Main Floor. Ttc At Door, Future Eglinton Lrt &amp; Mount Dennis Go, Surrounded By Parkland &amp; Trails, Walk To Golf Course, Mins To Hwy 400 &amp; 401, Close To Schools. Amazing Value! Don't Miss Out! Stainless Steel Frigidaire Fridge, Inglis Stove (As Is), All Window Blinds, All Electric Light Fixtures. One Underground Parking Spot And Locker Included!""",https://www.realmaster.com/en/toronto-on/85-emmett-ave/709-mount-dennis-TRBW5102324?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=34,"709 85 Emmett Ave, Toronto, Ontario, M6M5A2"
3937,18 Laidlaw St 1011 | Townhouse For Sale,W5101262,for sale,Residential Townhouse,2,20210202,,,"785,000",2,2,0,1000-1199,S,Owned,None,349.04,"Where Queen Meets King, Tucked Perfectly In A Courtyard Is This Spacious 2 Bed, 2 Bath Townhome.  Featuring A Gorgeous Brand New 4Pc Bathroom ('19), Simply Closets, Gas Fp, Wood Deck On Roof Top Terrace, Bike Rack In Parking Spot And Removal Of Kytec.  Enjoy The Convenience Of Shops/Resto Close By, Stroll/Bike To Lake&amp;Paths.  All The Coolness Of Queen West&amp; Luxuries Of King West While Nestled In A Quiet Pocket On Laidlaw. An Up Express Stop Soon Too! All Appls: Fridge, Stove,Bi Dw, Washer/Dryer &amp; Micro. All Elf's &amp; Window Coverings, All Outdoor Patio Furniture, Tv &amp; Wall Bracket &amp; White Laundry Shelf On 3rd Flr. Owned Parking W/ Upgraded Bike Rack In Spot.""",https://www.realmaster.com/en/toronto-on/18-laidlaw-st/1011-south-parkdale-TRBW5101262?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=34,"1011 18 Laidlaw St, Toronto, Ontario, M6K1X2"
3938,2267 Lake Shore Blvd W 1215 | Apartment For Sale,W5100754,for sale,Residential Apartment,12,20210201,,,"659,000",2,2,1,900-999,Ne,Owned257,Owned,788.65,"**Marina Del Rey**An Oasis In The City On 10+ Acres Of Premium Waterfront Property, Surrounded By Parkland And Adjacent To Two Prestigious Yacht Clubs + Magnificent Views Of The Lake And Harbour. Freshly Painted 2 Bedrooms, W/2 Washrooms. Features Open Concept Layout, Laminate Floors, Large Windows. W/O From Building To Waterfront Boardwalk &amp; Trails. Parking And Locker. Ttc At Your Door. Minutes To Downtown &amp; All Major Routes. Double Closet In Master, New Fridge &amp; Stove, Washer/Dryer, Elfs, Maint.Fees Inc All Utilities, Digital Tv, 24Hr Concierge&amp;Full Use Of 5 Star Rec Ctr:Tennis,Squash,Billiards,Indr Pool,Bbq Area,Cardio,Weights,Lounge,Sundeck+More!""",https://www.realmaster.com/en/toronto-on/2267-lake-shore-blvd-w/1215-mimico-TRBW5100754?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=34,"1215 2267 Lake Shore Blvd W, Toronto, Ontario, M8V3X2"
3939,215 Sherway Gardens Rd 801 | Apartment For Sale,W5100018,for sale,Residential Apartment,8,20210201,,,"525,000",1,1,1,600-699,Se,Owned22,None,436.62,"Welcome Home To Your Lovely 662Sq.Ft 1 Bedroom + Large Den W/Parking Spot In Tower 3. Spacious Kitchen Has Stainless Steel Appliances &amp; Large Granite Counter Tops. Den Can Be Used As A Guest Suite, Office Or Nursery. Beautiful Unobstructed Se Views From Balcony &amp; Bedroom. Amenities...Indoor Pool, Sauna, Steam Room, Jacuzzi, Gym, Aerobic/Yoga Room W/ Weekly Classes, Party Room, Billiards + Theatre Room, Virtual Golf +Putty Green, 24Hr Concierge + Guest Suites. Stainless Steel Fridge, Stove, Dishwasher, Microwave, Washer, Dryer, Elfs &amp; Window Coverings. Conveniently Located Next To Sherway Gardens Mall, Bus Stop, Hospital, Qew/ Hwy 427, Ttc, As Well As Parks &amp; Trails In The Area. Must See!""",https://www.realmaster.com/en/toronto-on/215-sherway-gardens-rd/801-islington-city-centre-west-TRBW5100018?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=34,"801 215 Sherway Gardens Rd, Toronto, Ontario, M9C0A4"
3940,38 Fontenay Crt 301 | Apartment For Sale,W5099923,for sale,Residential Apartment,3,20210201,,,"519,000",1,1,1,800-899,Nw,OwnedC54,Owned,679.14,"Welcome To The Fountains Of Edenbridge! This Well Appointed 725 Sq.Ft. Unit Offers Open Concept Living &amp; Dining, Granite Kitchen Counter Tops, Quartz Vanity In Bathroom, Den Has Been Converted To Bedroom, 127 Sq.Ft. Balcony Great For Entertaining, Spacious Kitchen, 24 Hr. Concierge/Security, Gym, Indoor Pool, Sauna, Hot Tub, Guest Suite, Bike Storage, Visitor Parking! Scarlett Woods/Lambton Golf Courses, Jame Gardens, Walk/Cycle Trails, Ttc At Your Door Step. All Electrical Light Fixtures; S/S Fridge, S/S Stove, S/S Exhaust Hood; Dishwasher; Stacked Washer &amp; Dryer; En Suite Alarm; All Existing Window Blinds; One Locker; One Parking Spot.""",https://www.realmaster.com/en/toronto-on/38-fontenay-crt/301-edenbridge-humber-valley-TRBW5099923?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=34,"301 38 Fontenay Crt, Toronto, Ontario, M9A5H5"
3941,760 Lawrence Ave 123 | Townhouse For Sale,W5097944,for sale,Residential Townhouse,3,20210129,,,"650,000",2,3,0,1200-1399,Nw,Owned,None,488,"Bright, Spacious, Urban 3 Story Condo Townhouse In Highly Desirable Yorkdale.  This Stunningly Designed South Facing Unit Offers 2 Bedrooms, 3 Bathrooms, New Windows (2019), All Kitec Plumbing Removed In 2020 And A Owned Hot Water Tank (2016).  Enjoy The Outdoors On The Large Roof Top Terrace. The Unit Offers One Underground Parking Spot. Prime Location, Walking Distance To Ttc, Shops, And Restaurants. Inclusions: Fridge, Stove, Dishwasher, Stacked Washer &amp; Dryer, Window Coverings And Hardware.""",https://www.realmaster.com/en/toronto-on/760-lawrence-ave/123-yorkdale-glen-park-TRBW5097944?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=34,"123 760 Lawrence Ave, Toronto, Ontario, M6A3E7"
3942,390 Dixon Rd 307 | Apartment For Sale,W5094343,for sale,Residential Apartment,3,20210126,,,"444,993",3,2,0,1200-1399,N,Exclusive75,None,773.63,"Excellent Location Close To All Amenities,Tastefully Renovated 3 Bedrooms 2 Washrooms Condo Available For Sale.Freshly Painted,Bathrooms Renovated With S.S Steel Appliances,Exaust Fan,Ceramic B/Splash,Renovated Kitchen Cabinets,Open Balcony,24 Hours Security,Indoor Pool,Exercise Room,Day Care Centre,Tuck Shop &amp; Barber Shop.Very Clean And Well Kept Unit.Close To Ttc,Pearson International Airport,Humber College,Hwy 401 &amp; 427. S.S Steel Fridge,Stove,B/I Dishwasher,Washe &amp; Dryer,All Window Coverings,4 Window Ac,3 Ceiling Fans,All Electric Light Fixtures And One Parking Underground Included.Status Certificate Is Available.""",https://www.realmaster.com/en/toronto-on/390-dixon-rd/307-kingsview-village-the-westway-TRBW5094343?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=34,"307 390 Dixon Rd, Toronto, Ontario, M9R1T4"
3943,2045 Lake Shore Blvd W 512 | Apartment For Sale,W5084260,for sale,Residential Apartment,5,20210114,,,"898,000",2,2,1,1400-1599,E,Owned,Exclusive,1498.73,"In Heart Of Humber Bay Shores Community W/Lake Access Live In The Lap Of Luxury At The Beautifully 5-Star Hotel Like The Palace Pier, Winner Of Condo Of The Year For City Of Toronto 2020!This Stunning Fully Updated Modern 1550+ Sqft Designer Suite Has Flr To Ceiling Windows Enhance The Views Of Lake.W/World Class Amenities Include Valet Prk, Private Shuttle To Union Stn/Shopping, Concierge&amp;Sec-Sysm, Rooftop Party Rm/Terrace,Gym,Indrpool,Sauna,Guest Suites. See Attached For Fully List Of Building Amenities**All Elf's, Stainless Steel Frigidaire Fridge, Stove, Dishwasher, Microwave W/Hood-Fan, F/L Samsung Washer&amp;Dryer.**Excluded: Dinning Rm Chandelier &amp; Mirror &amp; 2 Living Room Framed Mirrors.**""",https://www.realmaster.com/en/toronto-on/2045-lake-shore-blvd-w/512-mimico-TRBW5084260?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=34,"512 2045 Lake Shore Blvd W, Toronto, Ontario, M8V2Z6"
3944,135 Marlee Ave 605 | Apartment For Sale,W5083029,for sale,Residential Apartment,6,20210113,,,"574,999",2,2,0,1000-1199,N,Owned,None,736,"Welcome To Suite 605 At 135 Marlee Ave In Briar Hill-Belgravia Neighbourhood Toronto. This Well Maintained Building Includes: Gym, Indoor Pool, Party Room, Sauna, Bicycle Storage &amp; Much More. This Well Maintained Unit Is One Of The Largest In The Building, Featuring An Abundance Of Natural Light, Massive Balcony, Great Storage &amp; A Private Den. Walking Distance To Coffee Shops, Restaurants, Groceries, Pharmacy, Subway Station, And New Eglinton Crosstown. Fridge, Stove, Hood Fan, Clothing Washer, All Window Coverings. Coin Laundry On Every Floor.""",https://www.realmaster.com/en/toronto-on/135-marlee-ave/605-briar-hill-belgravia-TRBW5083029?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=34,"605 135 Marlee Ave, Toronto, Ontario, M6B4C6"
3945,33 Shore Breeze Dr Uph3903 | Apartment For Sale,W5082253,for sale,Residential Apartment,39,20210112,,,"1,675,000",2,3,1,1800-1999,Se,Owned30Owned81,Owned,1423.22,"Welcome To Miami North, Toronto's Answer To Cool Inspired Waterfront Living.10-15 Mins To Centre Core. Enter An Oasis Of Elegance And Charm, Upper Penthouse, 1886 Sqft. Southeast Panoramic City Views With 628 Sqft Of Balcony Space. Professionally Designed Upgrades, High End Gas Stove &amp; Wine Fridge, Walk In Pantry, Steam Shower, Oversize W/I Closet &amp; Custom Built Ins. Exclusive 10X10 Locker. Stunning Array Of Amenities, Bar, Resort-Style Pool &amp; Fitness Centre 2 Parking Spots Close To Elevator. All Light Fixtures &amp; Window Coverings Included. The Neighbourhood Offers Lush Gardens, Waterfront Trails, Marinas, And Panoramic Lake And City Vistas.""",https://www.realmaster.com/en/toronto-on/33-shore-breeze-dr/uph3903-mimico-TRBW5082253?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=34,"Uph3903 33 Shore Breeze Dr, Toronto, Ontario, M8V1A1"
3946,10 Parklawn Rd Ph 8 | Apartment For Sale,W5081503,for sale,Residential Apartment,45,20210111,,,"900,000",2,2,1,800-899,Se,Owned9Owned,Owned,639.68,"Luxury Penthouse 2 Bedroom Plus En Corner Suite Wrap Around Balcony And Amazing Waterfront Views.  High ' Ceilings, 873 Sq' Of Spacious Open Concept Living, Plus Additional 350 Sq' Balcony, With Beautiful Light From Floor To Ceiling Windows And Pot Lights, Plus Gleaming Hardwood Floors.  Modern Kitchen With White Tiled Back Splash, Quartz Counter Tops, And Stainless Steel Appliances.  Stunning High End Finishes In Bathrooms With Heated Flooring Plus. All Existing Appliances, Stove, Fridge, Dishwasher, Microwave, Washer, Dryer.  All Existing Light Fixtures, Window Coverings.""",https://www.realmaster.com/en/toronto-on/10-parklawn-rd/ph-8-mimico-TRBW5081503?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=34,"Ph 8 10 Parklawn Rd, Toronto, Ontario, M8V 0H9"
3947,830 Lawrence Ave W 1411 | Apartment For Sale,W5070888,for sale,Residential Apartment,14,20201224,,,"669,900",2,2,0,700-799,Sw,Owned,Owned,510,"Stunning Italian Inspired Treviso Corner Condo. 2 Spacious Bedrooms With Tons Of Natural Light (Split Layout For Privacy), 2 Modern Bathrooms. Granite Countertops, Ceramic Backsplash, Ss Appliances. Balcony W/ Beautiful South West Lake Views. Excellent Location Only Mins Walk To Lawrence West Subway, Close To Yorkdale Mall, Hospitals, Schools And 401/400. 24Hr Concierge, Pool, Sauna, Hot Tub, Gym, Party Hall, Game Room, And Bbq Area. Existing Stainless Steel Fridge, Stove, Range Hood Microwave, Built-In Dishwasher, Stacked Washer &amp; Dryer, All Electrical Light Fixtures, All Window Coverings, 1 Parking Spot And One Locker. Www.830Lawrence1411.Ca For More.""",https://www.realmaster.com/en/toronto-on/830-lawrence-ave-w/1411-yorkdale-glen-park-TRBW5070888?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=34,"1411 830 Lawrence Ave W, Toronto, Ontario, M6A1C3"
3948,10 Tobermory Dr 1212 | Apartment For Sale,W4986046,for sale,Residential Apartment,12,20201111,,,"529,900",3,2,0,1000-1199,Sw,Exclusive131,Exclusive,748,"Amazing Unblocked Ravine View, West Facing, Bright Well Kept 3 Bedroom, 2 Bath,  Double Parking Spots,  Locker, Beautiful Custom  Made Kitchen With Granite Counter, Renovated Baths W/ Granite Counters. Brand New Laminate Floors Throughout The 3 Bedrooms. Rarely Offered Extra Lndry (Washing Machine) In Unit. One Of The Best Units. Laundry Room On Each Floor, Lots Of Building Improvements Including New Elevators, Balconies, Building Entrance, Mail Room &amp; More!! Fridge, Stove, Dishwasher, Washer, Elf's, Please Adhere To Covid Protocols, Wear Mask, Don't Touch Stuff And Sanitize Hands. Exclude: Microwave""",https://www.realmaster.com/en/toronto-on/10-tobermory-dr/1212-black-creek-TRBW4986046?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=34,"1212 10 Tobermory Dr, Toronto, Ontario, M3N2Y5"
3949,70 Town Centre Crt 3006 | Apartment For Sale,E5103652,for sale,Residential Apartment,29,20210203,,,"388,800",1,1,0,500-599,S,None,Owned,299.48,"Low Condo Fees Under $300 * High Floor With South View * Upgraded One-Bedroom In Well-Maintained Eq1* Laminate Floors Thru'out * Crown Moulding * Stainless Steel Appliances * Granite Counters * Ceramic Backsplash * Under Cabinet Lighting * Mirrored Closets * Smooth Ceilings * One Locker Included * Hwy 401, Scarborough Town Centre, Transit Station At The Door * 24-Hr Concierge &amp; Great Amenities Fridge, Stove, B/I D'washer, Range Hood, Stacked Washer &amp; Dryer * Glass Shelving In Bathroom * Floating Shelves In Office Nook * Window Coverings * Elfs * 1 Locker Included""",https://www.realmaster.com/en/toronto-on/70-town-centre-crt/3006-bendale-TRBE5103652?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=34,"3006 70 Town Centre Crt, Toronto, Ontario, M1P0B2"
3950,150 Alton Towers Cir 1213 | Apartment For Sale,E5103633,for sale,Residential Apartment,12,20210203,,,"535,000",2,2,1,1000-1199,S,Exclusive,None,576.27,"One Of Luxury High Rise Condo Building In Scar, Well Maintained And Very Clean, Very Bright, Well Layout, Master Room Has 4 Pcs Ensuite Bath, Unobstructed South View, Indoor Swimming Pool, Sauna, Gym, Tennis Court, Etc., Close To Mall, Plaza, Ttc, Library, School, And Community Centre. 24 Hrs Security At Concierge, You Will Love It When You See It. Fridge, Stove, Washer/Dryer, All Window Covings, All Elf's""",https://www.realmaster.com/en/toronto-on/150-alton-towers-cir/1213-milliken-TRBE5103633?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=34,"1213 150 Alton Towers Cir, Toronto, Ontario, M1V4X7"
3951,100 Prudential Dr 307 | Apartment For Sale,E5103136,for sale,Residential Apartment,3,20210203,,,"489,900",3,1,0,900-999,N,Exclusive181,Ensuite+Exclusive,773,"3 Bedroom Condo In Prime Location! Very Well Maintained Home. Large Bedroom Rooms With Well Sun Filled Rooms. Upgraded Washroom And Kitchen. Over Sized Balcony. Ensuite Laundry. Close To Schools, Major Grocery Stores And Ttc. 20 Mins Drive To Downtown! A Must See! Fridge Stove Washer Dryer. All Electric Lights And Fixtures All Window Coverings.""",https://www.realmaster.com/en/toronto-on/100-prudential-dr/307-dorset-park-TRBE5103136?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=34,"307 100 Prudential Dr, Toronto, Ontario, M1P4V4"
